complaint_id,fraud_type,amount_lost,number_of_hops,victim_lat,victim_lon,withdrawal_lat,withdrawal_lon,beneficiary_bank,complaint_datetime,victim_district,victim_state,alert_level,is_insider_case,withdrawal_zone,freezable_amount,hour,is_weekend
CS2024007451,OLX Scam,11222.51,1,28.367811,76.724379,28.336456,76.738852,BOB,2024-10-03 12:24:00,Delhi NCR,Haryana,LOW,True,28.3_76.7,10100.259,12,False
CS2024007452,Investment Scam,8689.04,5,28.673763,76.937209,26.984431,75.787841,Axis,2024-10-01 09:49:00,Delhi,Delhi,MEDIUM,False,27.0_75.8,3475.6160000000004,9,False
CS2024007453,KYC Fraud,1352.01,4,17.579966,78.415232,17.188859,78.749563,ICICI,2024-07-16 08:01:00,Hyderabad,Telangana,MEDIUM,False,17.2_78.7,743.6055,8,False
CS2024007454,Romance Scam,70247.33,4,17.25623,78.570824,15.160236,78.129429,PNB,2024-10-20 12:37:00,Hyderabad,Telangana,MEDIUM,False,15.2_78.1,38636.031500000005,12,True
CS2024007455,Tech Support Fraud,3496.5,1,17.552014,78.331798,17.573847,78.152946,BOB,2024-02-10 02:39:00,Hyderabad,Telangana,LOW,False,17.6_78.2,3496.5,2,True
CS2024007456,Romance Scam,10556.74,3,28.582992,77.489662,29.54523,76.408755,BOB,2024-05-13 02:43:00,Delhi NCR,Haryana,LOW,False,29.5_76.4,7389.717999999999,2,False
CS2024007457,Job Fraud,3931.28,2,28.614927,76.925645,28.397313,77.132787,Axis,2024-04-13 18:30:00,Delhi NCR,Haryana,LOW,False,28.4_77.1,3341.588,18,True
CS2024007458,Tech Support Fraud,678.31,2,28.780635,77.390724,28.897885,77.592763,HDFC,2024-01-19 13:34:00,Delhi,Delhi,LOW,False,28.9_77.6,576.5635,13,False
CS2024007459,Job Fraud,460.99,3,24.140662,87.192931,23.648865,86.961903,Axis,2024-11-16 05:36:00,Jamtara,Jharkhand,LOW,False,23.6_87.0,322.693,5,True
CS2024007460,Lottery Fraud,16743.33,3,28.534973,77.034442,27.766835,77.343895,Axis,2024-11-30 09:53:00,Delhi NCR,Haryana,LOW,False,27.8_77.3,11720.331,9,True
CS2024007461,KYC Fraud,498.5,3,18.802309,72.721908,19.430938,72.710871,BOB,2024-11-03 10:16:00,Mumbai,Maharashtra,LOW,False,19.4_72.7,348.95,10,True
CS2024007462,Lottery Fraud,11894.57,3,28.590035,76.899754,27.832577,77.58043,ICICI,2024-01-16 07:30:00,Delhi NCR,Haryana,LOW,False,27.8_77.6,8326.198999999999,7,False
CS2024007463,KYC Fraud,2989.25,2,17.505589,78.474528,17.509981,79.114386,HDFC,2024-06-11 06:01:00,Hyderabad,Telangana,LOW,False,17.5_79.1,2540.8624999999997,6,False
CS2024007464,Romance Scam,8656.13,4,28.661393,77.128558,27.513794,77.511123,ICICI,2024-02-18 11:45:00,Delhi,Delhi,MEDIUM,False,27.5_77.5,4760.8715,11,True
CS2024007465,OLX Scam,2660.59,2,28.836455,76.915277,28.41795,76.81942,Axis,2024-02-27 09:56:00,Delhi,Delhi,LOW,False,28.4_76.8,2261.5015,9,False
CS2024007466,Investment Scam,17570.28,7,12.812548,77.500135,13.264447,80.152705,HDFC,2024-03-22 22:30:00,Bengaluru,Karnataka,MEDIUM,False,13.3_80.2,1757.0280000000014,22,False
CS2024007467,UPI Fraud,4442.68,3,18.866539,72.962528,18.130902,72.42071,PNB,2024-07-18 22:06:00,Mumbai,Maharashtra,LOW,False,18.1_72.4,3109.876,22,False
CS2024007468,KYC Fraud,862.2,4,28.51636,77.033239,28.139375,77.209851,Axis,2024-05-12 22:51:00,Delhi,Delhi,MEDIUM,False,28.1_77.2,474.21000000000004,22,True
CS2024007469,Job Fraud,2716.51,2,28.509236,77.010092,28.467467,77.380141,HDFC,2024-03-23 10:46:00,Delhi,Delhi,LOW,False,28.5_77.4,2309.0335,10,True
CS2024007470,Lottery Fraud,3515.08,5,12.824986,77.689786,12.167767,77.117292,PNB,2024-12-25 23:18:00,Bengaluru,Karnataka,MEDIUM,False,12.2_77.1,1406.0320000000002,23,False
CS2024007471,Romance Scam,10960.46,6,19.230229,72.753536,20.995996,74.458225,Canara,2024-07-02 04:19:00,Mumbai,Maharashtra,MEDIUM,False,21.0_74.5,2740.115,4,False
CS2024007472,Tech Support Fraud,2932.92,2,28.380689,76.833284,28.688045,76.807023,BOB,2024-06-28 04:52:00,Delhi NCR,Haryana,LOW,False,28.7_76.8,2492.982,4,False
CS2024007473,Investment Scam,290059.91,7,24.181568,87.129317,23.329381,84.914958,Kotak,2024-09-16 22:03:00,Jamtara,Jharkhand,HIGH,False,23.3_84.9,29005.991000000024,22,False
CS2024007474,Romance Scam,13563.37,5,28.832578,76.978505,28.379197,77.812401,HDFC,2024-03-29 06:49:00,Delhi NCR,Haryana,MEDIUM,False,28.4_77.8,5425.348000000001,6,False
CS2024007475,Job Fraud,1543.27,3,19.239286,73.043613,19.345115,73.520852,SBI,2024-11-22 17:33:00,Mumbai,Maharashtra,LOW,False,19.3_73.5,1080.289,17,False
CS2024007476,Romance Scam,13676.68,5,19.009157,72.970193,20.025989,74.714837,HDFC,2024-08-29 21:38:00,Mumbai,Maharashtra,MEDIUM,False,20.0_74.7,5470.6720000000005,21,False
CS2024007477,KYC Fraud,861.14,4,19.161427,72.772024,19.179454,72.804444,ICICI,2024-03-04 09:24:00,Mumbai,Maharashtra,MEDIUM,True,19.2_72.8,775.026,9,False
CS2024007478,Tech Support Fraud,6657.22,2,28.432102,77.314329,28.39457,77.490557,HDFC,2024-09-11 23:51:00,Delhi,Delhi,LOW,False,28.4_77.5,5658.637,23,False
CS2024007479,Romance Scam,32312.94,6,28.862095,77.683278,27.233031,77.900355,Axis,2024-05-14 19:12:00,Delhi NCR,Haryana,MEDIUM,False,27.2_77.9,8078.235,19,False
CS2024007480,Romance Scam,72994.4,5,28.702386,77.360459,29.802867,76.166011,Kotak,2024-02-09 18:57:00,Delhi,Delhi,MEDIUM,False,29.8_76.2,29197.76,18,False
CS2024007481,OLX Scam,7138.61,2,28.491144,77.332553,28.175995,77.201546,PNB,2024-05-31 07:49:00,Delhi,Delhi,LOW,False,28.2_77.2,6067.818499999999,7,False
CS2024007482,Investment Scam,7260.01,4,24.009154,87.024974,23.986863,87.028059,PNB,2024-10-14 04:53:00,Jamtara,Jharkhand,MEDIUM,True,24.0_87.0,6534.009,4,False
CS2024007483,Tech Support Fraud,2411.81,3,28.785172,77.364745,29.358464,77.40131,SBI,2024-06-28 04:32:00,Delhi,Delhi,LOW,False,29.4_77.4,1688.2669999999998,4,False
CS2024007484,OLX Scam,6255.55,2,28.65053,77.658801,29.119935,77.624223,Canara,2024-03-09 23:34:00,Delhi NCR,Haryana,LOW,False,29.1_77.6,5317.2175,23,True
CS2024007485,Job Fraud,597.87,3,12.85448,77.41974,12.550067,77.465847,Axis,2024-01-12 22:42:00,Bengaluru,Karnataka,LOW,False,12.6_77.5,418.50899999999996,22,False
CS2024007486,Tech Support Fraud,7351.72,2,23.963783,87.199157,23.982984,87.224284,BOB,2024-07-10 09:46:00,Jamtara,Jharkhand,LOW,True,24.0_87.2,6616.548000000001,9,False
CS2024007487,UPI Fraud,5541.77,2,28.835477,76.687069,29.539524,76.730571,Canara,2024-07-07 21:39:00,Delhi NCR,Haryana,LOW,False,29.5_76.7,4710.5045,21,True
CS2024007488,Tech Support Fraud,2802.41,1,19.097132,72.863714,19.176042,73.026289,SBI,2024-10-31 20:13:00,Mumbai,Maharashtra,LOW,False,19.2_73.0,2802.41,20,False
CS2024007489,Romance Scam,13276.26,6,19.102225,73.095247,19.997223,72.18612,Kotak,2024-07-14 00:59:00,Mumbai,Maharashtra,MEDIUM,False,20.0_72.2,3319.065,0,True
CS2024007490,Romance Scam,21738.29,3,28.98765,77.258273,28.396814,76.677674,Axis,2024-03-11 09:20:00,Delhi NCR,Haryana,LOW,False,28.4_76.7,15216.803,9,False
CS2024007491,Romance Scam,10201.11,4,28.487744,77.013143,30.005177,76.912829,Canara,2024-08-29 17:11:00,Delhi,Delhi,MEDIUM,False,30.0_76.9,5610.610500000001,17,False
CS2024007492,KYC Fraud,1643.07,4,28.657328,77.291881,29.256214,77.696099,Canara,2024-11-13 05:18:00,Delhi,Delhi,MEDIUM,False,29.3_77.7,903.6885000000001,5,False
CS2024007493,Lottery Fraud,7390.65,4,24.023081,87.081861,23.508183,87.892667,ICICI,2024-05-28 14:50:00,Jamtara,Jharkhand,MEDIUM,False,23.5_87.9,4064.8575,14,False
CS2024007494,Tech Support Fraud,3516.78,1,24.140599,86.967264,24.175158,87.144099,SBI,2024-03-18 03:28:00,Jamtara,Jharkhand,LOW,False,24.2_87.1,3516.78,3,False
CS2024007495,Lottery Fraud,13093.04,5,19.244631,72.793096,19.239616,72.770466,BOB,2024-06-26 14:17:00,Mumbai,Maharashtra,MEDIUM,True,19.2_72.8,11783.736,14,False
CS2024007496,Investment Scam,28909.42,6,19.24449,72.902331,19.157813,72.044314,Kotak,2024-09-17 21:52:00,Mumbai,Maharashtra,MEDIUM,False,19.2_72.0,7227.355,21,False
CS2024007497,Job Fraud,205.42,3,18.813105,72.991683,19.239076,72.628523,Canara,2024-06-15 23:15:00,Mumbai,Maharashtra,LOW,False,19.2_72.6,143.79399999999998,23,True
CS2024007498,Investment Scam,436100.43,10,18.84205,72.930195,16.683528,71.303731,PNB,2024-10-20 15:17:00,Mumbai,Maharashtra,HIGH,False,16.7_71.3,43610.043000000005,15,True
CS2024007499,Investment Scam,288132.02,9,24.195534,87.095645,25.123433,89.287849,SBI,2024-10-24 21:48:00,Jamtara,Jharkhand,HIGH,False,25.1_89.3,28813.202000000005,21,False
CS2024007500,Romance Scam,71162.17,5,18.909605,73.072282,19.772057,73.939768,SBI,2024-06-22 10:37:00,Mumbai,Maharashtra,MEDIUM,False,19.8_73.9,28464.868000000002,10,True
CS2024007501,KYC Fraud,1006.57,4,19.290159,72.931249,18.59379,72.928347,PNB,2024-04-25 01:00:00,Mumbai,Maharashtra,MEDIUM,False,18.6_72.9,553.6135,1,False
CS2024007502,Job Fraud,1285.7,1,28.573359,77.444432,28.452776,77.177164,Kotak,2024-08-23 01:30:00,Delhi NCR,Haryana,LOW,False,28.5_77.2,1285.7,1,False
CS2024007503,Romance Scam,21911.82,5,28.864617,77.004993,29.278508,76.273452,BOB,2024-12-02 08:42:00,Delhi,Delhi,MEDIUM,False,29.3_76.3,8764.728000000001,8,False
CS2024007504,Tech Support Fraud,8140.43,1,28.656117,76.966668,28.517927,77.08229,Axis,2024-09-18 07:15:00,Delhi NCR,Haryana,LOW,False,28.5_77.1,8140.43,7,False
CS2024007505,KYC Fraud,10206.6,2,28.583473,77.391552,29.09121,77.505447,SBI,2024-01-24 04:45:00,Delhi,Delhi,LOW,False,29.1_77.5,8675.61,4,False
CS2024007506,UPI Fraud,1593.97,3,28.705641,77.745497,28.673744,76.964507,PNB,2024-11-07 23:47:00,Delhi NCR,Haryana,LOW,False,28.7_77.0,1115.779,23,False
CS2024007507,Romance Scam,27924.15,3,18.973491,72.913386,19.349871,74.036407,SBI,2024-04-23 09:12:00,Mumbai,Maharashtra,LOW,False,19.3_74.0,19546.905,9,False
CS2024007508,OLX Scam,7014.61,2,18.941557,72.806091,19.043129,72.646022,Kotak,2024-10-16 19:41:00,Mumbai,Maharashtra,LOW,False,19.0_72.6,5962.4185,19,False
CS2024007509,UPI Fraud,1973.84,4,28.505686,77.023569,29.400277,77.534059,SBI,2024-01-25 04:24:00,Delhi,Delhi,MEDIUM,False,29.4_77.5,1085.612,4,False
CS2024007510,Investment Scam,12832.49,5,28.460404,76.652617,28.471342,76.631674,Kotak,2024-01-01 04:47:00,Delhi NCR,Haryana,MEDIUM,True,28.5_76.6,11549.241,4,False
CS2024007511,Job Fraud,404.01,2,12.992947,77.767979,13.186971,77.697052,Canara,2024-06-17 16:47:00,Bengaluru,Karnataka,LOW,False,13.2_77.7,343.4085,16,False
CS2024007512,OLX Scam,1653.37,1,23.853764,87.044569,23.777157,86.881485,Kotak,2024-08-08 06:37:00,Jamtara,Jharkhand,LOW,False,23.8_86.9,1653.37,6,False
CS2024007513,Investment Scam,21493.33,6,28.893776,77.198193,30.660764,77.970906,SBI,2024-03-28 13:22:00,Delhi,Delhi,MEDIUM,False,30.7_78.0,5373.3325,13,False
CS2024007514,Tech Support Fraud,1090.6,2,28.619962,77.006923,28.886899,76.749854,BOB,2024-09-28 22:04:00,Delhi,Delhi,LOW,False,28.9_76.7,927.0099999999999,22,True
CS2024007515,UPI Fraud,8810.63,3,23.991256,86.897293,24.379447,86.651039,BOB,2024-06-01 01:43:00,Jamtara,Jharkhand,LOW,False,24.4_86.7,6167.440999999999,1,True
CS2024007516,Tech Support Fraud,17385.15,3,19.060698,73.029184,19.067487,73.517839,SBI,2024-11-12 18:42:00,Mumbai,Maharashtra,LOW,False,19.1_73.5,12169.605,18,False
CS2024007517,Tech Support Fraud,1888.36,2,18.842176,73.089201,18.830777,73.126264,Canara,2024-11-09 11:26:00,Mumbai,Maharashtra,LOW,True,18.8_73.1,1699.524,11,True
CS2024007518,Job Fraud,1604.01,2,28.509835,77.305931,28.809391,77.176152,Canara,2024-01-17 16:21:00,Delhi NCR,Haryana,LOW,False,28.8_77.2,1363.4085,16,False
CS2024007519,UPI Fraud,594.72,4,19.099935,72.824559,18.887916,72.135187,PNB,2024-06-21 23:39:00,Mumbai,Maharashtra,MEDIUM,False,18.9_72.1,327.09600000000006,23,False
CS2024007520,OLX Scam,10318.02,2,18.852918,72.912156,18.477704,72.919532,Axis,2024-08-14 15:45:00,Mumbai,Maharashtra,LOW,False,18.5_72.9,8770.317000000001,15,False
CS2024007521,Tech Support Fraud,207.98,2,18.938252,72.766902,19.320519,72.922782,Canara,2024-10-15 00:10:00,Mumbai,Maharashtra,LOW,False,19.3_72.9,176.783,0,False
CS2024007522,Job Fraud,458.86,3,19.249806,72.890908,19.241688,72.534981,PNB,2024-08-01 23:39:00,Mumbai,Maharashtra,LOW,False,19.2_72.5,321.202,23,False
CS2024007523,OLX Scam,11465.86,2,28.413798,77.168794,28.147419,77.326802,Axis,2024-04-26 05:56:00,Delhi,Delhi,LOW,False,28.1_77.3,9745.981,5,False
CS2024007524,Investment Scam,11856.14,7,28.461191,77.365579,26.343859,78.351069,Axis,2024-01-02 08:46:00,Delhi,Delhi,MEDIUM,False,26.3_78.4,1185.614000000001,8,False
CS2024007525,UPI Fraud,6006.34,3,28.462767,76.943331,29.109264,76.683456,BOB,2024-07-12 02:18:00,Delhi NCR,Haryana,LOW,False,29.1_76.7,4204.438,2,False
CS2024007526,UPI Fraud,3085.75,3,19.008459,72.781246,19.935317,72.981426,Canara,2024-08-19 20:38:00,Mumbai,Maharashtra,LOW,False,19.9_73.0,2160.0249999999996,20,False
CS2024007527,OLX Scam,11516.04,2,12.920311,77.764745,12.789461,77.607967,Kotak,2024-10-24 05:47:00,Bengaluru,Karnataka,LOW,False,12.8_77.6,9788.634,5,False
CS2024007528,Investment Scam,4629.84,4,28.429752,77.033923,29.392549,77.822347,SBI,2024-12-20 01:22:00,Delhi,Delhi,MEDIUM,False,29.4_77.8,2546.4120000000003,1,False
CS2024007529,Investment Scam,16499.48,4,28.842147,76.670754,29.678236,77.186727,SBI,2024-02-02 00:16:00,Delhi NCR,Haryana,MEDIUM,False,29.7_77.2,9074.714,0,False
CS2024007530,KYC Fraud,1000.4,2,28.871937,76.954823,28.42486,77.407619,ICICI,2024-07-06 21:13:00,Delhi,Delhi,LOW,False,28.4_77.4,850.3399999999999,21,True
CS2024007531,Romance Scam,38265.04,5,28.349936,76.81578,29.289318,76.893726,SBI,2024-03-01 23:19:00,Delhi NCR,Haryana,MEDIUM,False,29.3_76.9,15306.016000000001,23,False
CS2024007532,OLX Scam,102233.56,3,19.118833,72.791431,19.6484,73.30739,SBI,2024-11-07 11:48:00,Mumbai,Maharashtra,MEDIUM,False,19.6_73.3,71563.492,11,False
CS2024007533,KYC Fraud,909.76,2,19.070049,73.046365,19.345506,72.847736,Canara,2024-11-27 17:58:00,Mumbai,Maharashtra,LOW,False,19.3_72.8,773.2959999999999,17,False
CS2024007534,OLX Scam,7751.96,1,18.911995,72.993734,18.674388,73.204018,Axis,2024-09-07 05:11:00,Mumbai,Maharashtra,LOW,False,18.7_73.2,7751.96,5,True
CS2024007535,Investment Scam,32966.68,6,19.117041,72.888614,19.072437,72.889043,PNB,2024-09-09 11:38:00,Mumbai,Maharashtra,MEDIUM,True,19.1_72.9,29670.012000000002,11,False
CS2024007536,KYC Fraud,1377.71,4,17.458696,78.57512,16.647543,78.755043,Axis,2024-05-09 17:44:00,Hyderabad,Telangana,MEDIUM,False,16.6_78.8,757.7405000000001,17,False
CS2024007537,Lottery Fraud,14986.31,3,19.206759,72.75212,19.713616,73.287951,SBI,2024-11-14 00:35:00,Mumbai,Maharashtra,LOW,False,19.7_73.3,10490.417,0,False
CS2024007538,Job Fraud,572.12,3,24.059473,86.880185,24.356781,86.514656,Kotak,2024-08-29 04:37:00,Jamtara,Jharkhand,LOW,False,24.4_86.5,400.484,4,False
CS2024007539,UPI Fraud,8082.63,2,28.816185,77.005865,28.69216,76.662959,PNB,2024-09-30 13:54:00,Delhi NCR,Haryana,LOW,False,28.7_76.7,6870.2355,13,False
CS2024007540,Lottery Fraud,31889.81,2,18.821718,72.720904,19.463608,72.734284,SBI,2024-12-10 23:08:00,Mumbai,Maharashtra,LOW,False,19.5_72.7,27106.3385,23,False
CS2024007541,OLX Scam,15572.69,3,28.716918,77.698232,28.910682,77.189993,Kotak,2024-06-02 08:06:00,Delhi NCR,Haryana,LOW,False,28.9_77.2,10900.883,8,True
CS2024007542,UPI Fraud,2155.04,2,28.449504,77.263079,28.46226,76.779634,Kotak,2024-08-06 17:40:00,Delhi,Delhi,LOW,False,28.5_76.8,1831.7839999999999,17,False
CS2024007543,Romance Scam,37944.78,3,28.66883,76.956382,29.332857,76.858135,BOB,2024-01-24 17:47:00,Delhi,Delhi,LOW,False,29.3_76.9,26561.345999999998,17,False
CS2024007544,Romance Scam,16120.41,6,28.573201,76.941804,26.543908,75.156706,PNB,2024-10-28 10:46:00,Delhi,Delhi,MEDIUM,False,26.5_75.2,4030.1025,10,False
CS2024007545,UPI Fraud,635.1,4,28.897604,77.140337,27.87754,76.835588,PNB,2024-08-02 10:36:00,Delhi,Delhi,MEDIUM,False,27.9_76.8,349.30500000000006,10,False
CS2024007546,Investment Scam,347375.54,7,28.421287,76.918847,27.818065,74.284321,PNB,2024-01-17 08:37:00,Delhi,Delhi,HIGH,False,27.8_74.3,34737.554000000026,8,False
CS2024007547,Tech Support Fraud,1346.28,1,19.19341,72.818473,19.056285,72.701591,Axis,2024-08-19 05:58:00,Mumbai,Maharashtra,LOW,False,19.1_72.7,1346.28,5,False
CS2024007548,Investment Scam,261698.0,6,17.50485,78.449295,16.280911,80.343812,HDFC,2024-09-30 12:18:00,Hyderabad,Telangana,HIGH,False,16.3_80.3,65424.5,12,False
CS2024007549,Romance Scam,33473.97,3,28.899439,77.194524,28.248038,76.706176,PNB,2024-01-28 23:48:00,Delhi NCR,Haryana,LOW,False,28.2_76.7,23431.779,23,True
CS2024007550,UPI Fraud,47417.7,4,28.737175,77.263227,28.617455,76.692788,Kotak,2024-01-31 03:34:00,Delhi NCR,Haryana,MEDIUM,False,28.6_76.7,26079.735,3,False
CS2024007551,UPI Fraud,12022.68,3,28.483775,77.165325,28.84454,76.838484,Canara,2024-10-24 16:04:00,Delhi,Delhi,LOW,False,28.8_76.8,8415.876,16,False
CS2024007552,KYC Fraud,230.71,4,28.713029,76.893644,29.575901,77.143988,SBI,2024-05-08 11:00:00,Delhi,Delhi,MEDIUM,False,29.6_77.1,126.89050000000002,11,False
CS2024007553,KYC Fraud,2190.88,2,18.842928,72.800601,18.720393,72.586441,Kotak,2024-06-15 02:35:00,Mumbai,Maharashtra,LOW,False,18.7_72.6,1862.248,2,True
CS2024007554,Romance Scam,44787.56,6,12.804287,77.585152,12.141216,78.340655,ICICI,2024-09-14 05:22:00,Bengaluru,Karnataka,MEDIUM,False,12.1_78.3,11196.89,5,True
CS2024007555,Lottery Fraud,13074.34,4,13.095471,77.495391,13.599428,76.454719,BOB,2024-10-11 16:36:00,Bengaluru,Karnataka,MEDIUM,False,13.6_76.5,7190.887000000001,16,False
CS2024007556,Investment Scam,58915.12,6,28.59567,77.285263,30.149676,78.786411,SBI,2024-10-21 07:38:00,Delhi,Delhi,MEDIUM,False,30.1_78.8,14728.78,7,False
CS2024007557,Job Fraud,1943.43,3,13.059359,77.623858,12.647412,77.617557,Axis,2024-08-07 01:27:00,Bengaluru,Karnataka,LOW,False,12.6_77.6,1360.401,1,False
CS2024007558,KYC Fraud,1582.35,2,28.709693,77.391581,29.098549,78.074311,SBI,2024-02-17 20:23:00,Delhi,Delhi,LOW,False,29.1_78.1,1344.9975,20,True
CS2024007559,Tech Support Fraud,4510.23,2,12.969276,77.53366,12.753716,77.550807,ICICI,2024-09-10 12:04:00,Bengaluru,Karnataka,LOW,False,12.8_77.6,3833.6954999999994,12,False
CS2024007560,Lottery Fraud,28215.22,4,28.645737,77.332037,28.272444,76.488849,PNB,2024-01-18 15:04:00,Delhi,Delhi,MEDIUM,False,28.3_76.5,15518.371000000001,15,False
CS2024007561,UPI Fraud,2505.05,3,28.702822,76.994209,28.163314,77.038629,ICICI,2024-09-05 02:18:00,Delhi NCR,Haryana,LOW,False,28.2_77.0,1753.535,2,False
CS2024007562,UPI Fraud,575.97,2,12.862215,77.520855,13.203,77.491755,Canara,2024-05-12 21:41:00,Bengaluru,Karnataka,LOW,False,13.2_77.5,489.5745,21,True
CS2024007563,Tech Support Fraud,4186.66,2,28.877721,77.345604,28.739218,77.556623,HDFC,2024-01-04 07:40:00,Delhi,Delhi,LOW,False,28.7_77.6,3558.6609999999996,7,False
CS2024007564,Romance Scam,25907.26,4,23.860064,87.165252,23.440784,88.705296,HDFC,2024-06-22 11:31:00,Jamtara,Jharkhand,MEDIUM,False,23.4_88.7,14248.993,11,True
CS2024007565,Tech Support Fraud,3436.55,1,17.412472,78.337019,17.164926,78.375724,Axis,2024-01-27 23:56:00,Hyderabad,Telangana,LOW,False,17.2_78.4,3436.55,23,True
CS2024007566,Investment Scam,535029.47,10,28.567923,76.969946,30.470465,75.887652,Canara,2024-06-13 15:13:00,Delhi,Delhi,HIGH,False,30.5_75.9,53502.947,15,False
CS2024007567,UPI Fraud,13248.66,2,28.781532,77.034846,28.624371,77.299666,ICICI,2024-10-23 08:54:00,Delhi,Delhi,LOW,False,28.6_77.3,11261.360999999999,8,False
CS2024007568,Investment Scam,95823.48,4,17.305045,78.327227,16.720762,76.79716,PNB,2024-08-01 20:03:00,Hyderabad,Telangana,MEDIUM,False,16.7_76.8,52702.914000000004,20,False
CS2024007569,OLX Scam,25267.12,3,24.109992,87.167035,23.835565,86.389279,PNB,2024-09-30 23:15:00,Jamtara,Jharkhand,LOW,False,23.8_86.4,17686.983999999997,23,False
CS2024007570,Job Fraud,365.39,2,17.24472,78.561402,17.496425,78.824185,SBI,2024-02-01 04:46:00,Hyderabad,Telangana,LOW,False,17.5_78.8,310.5815,4,False
CS2024007571,Investment Scam,226804.54,8,17.445368,78.391522,18.071055,75.899187,BOB,2024-07-02 21:51:00,Hyderabad,Telangana,HIGH,False,18.1_75.9,22680.454,21,False
CS2024007572,Job Fraud,1406.19,1,12.95156,77.671048,13.053127,77.857545,SBI,2024-05-06 14:26:00,Bengaluru,Karnataka,LOW,False,13.1_77.9,1406.19,14,False
CS2024007573,Investment Scam,85590.41,5,17.423754,78.457025,16.486329,80.37074,HDFC,2024-01-31 03:00:00,Hyderabad,Telangana,MEDIUM,False,16.5_80.4,34236.164000000004,3,False
CS2024007574,Lottery Fraud,10566.61,4,28.883888,76.926228,28.726647,77.41447,HDFC,2024-03-21 18:08:00,Delhi,Delhi,MEDIUM,False,28.7_77.4,5811.635500000001,18,False
CS2024007575,Job Fraud,5624.64,3,19.027081,73.092922,18.541612,73.255182,Axis,2024-08-17 08:43:00,Mumbai,Maharashtra,LOW,False,18.5_73.3,3937.248,8,True
CS2024007576,Investment Scam,696395.91,10,28.651499,77.009031,28.778653,74.309321,BOB,2024-12-21 03:09:00,Delhi,Delhi,HIGH,False,28.8_74.3,69639.591,3,True
CS2024007577,Lottery Fraud,13217.61,4,28.520988,76.967526,27.5228,76.664722,PNB,2024-02-15 10:44:00,Delhi,Delhi,MEDIUM,False,27.5_76.7,7269.6855000000005,10,False
CS2024007578,Job Fraud,1593.17,1,19.020845,73.007128,18.8425,73.087612,ICICI,2024-08-16 01:29:00,Mumbai,Maharashtra,LOW,False,18.8_73.1,1593.17,1,False
CS2024007579,Lottery Fraud,18601.76,4,19.041389,72.832572,19.015712,73.735698,HDFC,2024-08-25 06:44:00,Mumbai,Maharashtra,MEDIUM,False,19.0_73.7,10230.968,6,True
CS2024007580,UPI Fraud,8676.06,3,28.899639,77.427899,28.926498,77.005996,BOB,2024-12-29 12:56:00,Delhi NCR,Haryana,LOW,False,28.9_77.0,6073.241999999999,12,True
CS2024007581,UPI Fraud,2799.38,3,24.157377,86.968991,24.538285,87.144751,Canara,2024-01-23 12:56:00,Jamtara,Jharkhand,LOW,False,24.5_87.1,1959.566,12,False
CS2024007582,Tech Support Fraud,4944.47,2,28.486346,77.212463,28.50791,77.510035,SBI,2024-04-14 00:08:00,Delhi,Delhi,LOW,False,28.5_77.5,4202.7995,0,True
CS2024007583,UPI Fraud,3260.53,2,12.86676,77.766688,12.704413,77.946481,HDFC,2024-08-07 23:11:00,Bengaluru,Karnataka,LOW,False,12.7_77.9,2771.4505,23,False
CS2024007584,Tech Support Fraud,2002.27,3,28.731233,77.300235,28.688646,76.816874,PNB,2024-07-24 20:21:00,Delhi,Delhi,LOW,False,28.7_76.8,1401.589,20,False
CS2024007585,Investment Scam,33318.53,5,28.748966,77.511143,29.599517,76.249048,Kotak,2024-02-16 12:11:00,Delhi NCR,Haryana,MEDIUM,False,29.6_76.2,13327.412,12,False
CS2024007586,UPI Fraud,14938.94,3,28.504511,76.880303,28.532696,76.462173,BOB,2024-03-02 17:12:00,Delhi,Delhi,LOW,False,28.5_76.5,10457.258,17,True
CS2024007587,Lottery Fraud,2345.76,2,28.474328,77.211253,29.218129,76.905885,BOB,2024-08-07 19:19:00,Delhi,Delhi,LOW,False,29.2_76.9,1993.8960000000002,19,False
CS2024007588,KYC Fraud,591.6,2,28.6261,77.323171,29.297096,77.663067,Canara,2024-08-08 19:16:00,Delhi,Delhi,LOW,False,29.3_77.7,502.86,19,False
CS2024007589,Investment Scam,3462.92,5,28.741989,77.314454,30.490532,77.972978,Canara,2024-12-21 02:57:00,Delhi,Delhi,MEDIUM,False,30.5_78.0,1385.1680000000001,2,True
CS2024007590,Romance Scam,22066.14,3,28.86657,77.531587,29.885151,77.559059,Canara,2024-01-04 16:47:00,Delhi NCR,Haryana,LOW,False,29.9_77.6,15446.297999999999,16,False
